track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3DmTvxgaOYdKS9dQ1z1mSd,Cuando Mueves,Dateless,45,5vP7LROhcY3cXMViIG8sps,Cuando Mueves EP,2017-09-25,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.806,0.64,8,-8.055,0,0.107,0.00144,0.851,0.295,0.184,123.004,255610
2EpS5TgdngSISM63rhBsnK,Booyah - Radio Edit,Showtek,47,0Dix8CfvtZEHUyJGnmPnaB,Booyah,2013-01-01,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.559,0.916,11,-3.05,1,0.0626,0.0453,1.26e-05,0.225,0.195,128.012,215295
5izJoFeYASIvsVNtMSHSpi,I'm a Mess - Ofenbach Remix,Bebe Rexha,48,2bOEgcbLWKu6PbjVd4MvOH,I'm a Mess (Remixes),2018-11-30,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.678,0.823,11,-3.873,0,0.0325,0.0939,3.04e-06,0.177,0.498,120.038,164894
08ZcJN45zSSzemGG6FirCv,All Night,Tujamo,40,3BRCBoAKHHifKhxSTFm74j,All Night,2015-03-23,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.723,0.957,1,-3.35,1,0.0785,0.00291,0.239,0.124,0.418,127.983,258750
1oduFGIaBPzjTcYf9mDGAj,Te Vas Arrepentir - Remix,Chris Wandell,60,7q9G7nQGQ92toVlyuKaAjD,Te Vas Arrepentir (Remix),2019-12-06,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.797,0.687,10,-6.037,0,0.188,0.344,0.0,0.14,0.59,91.975,338051
3ZJIaADn3QkIVjhK4z2CQ5,yuh (fool),greisun,37,0nyyWlRjtSDzluvz5MOBzI,yuh (fool),2019-11-22,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.657,0.636,6,-5.444,0,0.0692,0.0983,0.000184,0.109,0.634,149.884,164000
51YoY9qjpQlzNFtFnxW7as,Mask Machine,Flying Colors,39,36MGBPCkP85WUf708MSNxW,Second Nature (Deluxe Edition),2014-09-26,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.432,0.849,9,-7.486,0,0.0351,0.00483,0.0811,0.139,0.324,146.038,366987
5vDybLvL75lAj2JGh9jS18,Anticipation,Carly Simon,30,2ZwS3aJL9sMF012cWjs5Ou,The Best Of Carly Simon,1975,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.61,0.297,2,-14.956,1,0.0304,0.838,9.04e-06,0.107,0.543,99.96,201707
4MdvgmBT9wxfpgFziA7ZHl,Es Imposible No Puede Ser,Megabeat,24,6DQpRhxDamnYi95t6rY3I6,Sonido De Valencia - 1990 - 1999,2009-11-09,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.717,0.96,11,-8.446,0,0.0395,0.36,0.781,0.0736,0.822,125.83,257813
5ZhKq6KBzL1nUNRmdBJdNV,Wacomin,Kreature,11,4WJKKdhImfytKrVop9LOvv,Wacomin,2018-02-16,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.766,0.841,9,-7.777,1,0.0791,3.83e-05,0.861,0.124,0.329,124.012,379355
0Zze3tFRSNwL6KllmYjLgZ,Anywhere,112,53,2a9zJQA2ttMax51gVplZ2w,Room 112,1998,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.592,0.499,5,-7.806,1,0.277,0.174,0.0,0.122,0.863,125.824,244416
5s7j77zpP6e9uz2Q1DU851,I Like (feat. WizKid),Kojo Funds,66,7b57oWMZmdG8wjwjtRiKSO,I Like (feat. WizKid),2019-08-08,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.496,0.833,5,-3.398,1,0.287,0.268,0.0,0.0858,0.63,134.944,192785
0Czg21zFuXypqp9S76d4TC,different,Jaydon Lewis,39,32JmKvpbpgxBuK7sGjDpk4,different,2020-01-09,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.892,0.592,5,-9.991,1,0.145,0.391,0.145,0.0903,0.244,114.968,157049
1TutDbND05vlHy9JwsrMJH,Picasso Baby,JAY-Z,0,37uqAKt9dLsLob7yomDWY4,Magna Carta... Holy Grail,2013-07-10,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.562,0.738,5,-5.357,0,0.295,0.0176,6.22e-05,0.193,0.689,86.084,245787
6rQSrBHf7HlZjtcMZ4S4bO,Safari,J Balvin,10,2LYwooMTH1iJeBvWyXXWUf,Energía,2016-06-24,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.508,0.687,0,-4.361,1,0.326,0.551,3.41e-06,0.126,0.555,180.044,205600
5y0wWqRzCBY1MRbguE73Z1,On My Own,Paperwhite,19,2rZXQbFUlCmyAS7HlTqWYF,Escape,2016-05-10,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.61,0.899,7,-5.462,1,0.0286,0.00493,0.104,0.168,0.338,112.081,239253
73IDzojzHitmvwVovPG7V2,Until the Light Takes Us,Ghostemane,49,0LioZXqkOOQV0JZLY1jyoZ,Plagues,2016-11-14,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.816,0.62,11,-7.804,1,0.51,0.255,1.09e-05,0.251,0.265,144.981,184733
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono Mix,The Moody Blues,67,3JyYXOBRAuc3XFQxFxrEcM,Days Of Future Passed (Deluxe Version),1967-11-10,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107
0l0pHBglf8cL6JI62RpWnT,You Don't Love Me Now,The Made and The Born,16,6maGgvHm8tOEmcKUHXPeQ7,You Don't Love Me Now,2019-07-05,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.658,0.588,11,-13.721,0,0.0376,0.00832,0.0013,0.206,0.533,109.994,215556
5Zi5RHFI0tWKkzoiob2OtU,Crack A Bottle,Eminem,0,1tmqPFNK1Bu1QbJSy65lkC,Crack A Bottle,2009-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.604,0.812,9,-4.463,1,0.144,0.0872,0.0,0.255,0.362,81.563,314560
1PB7gRWcvefzu7t3LJLUlf,El Scorcho,Weezer,0,04vEXDRrNmiovdqYrfV0aH,Pinkerton - Deluxe Edition,1996-09-24,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.466,0.709,1,-4.332,1,0.0658,0.0576,0.0,0.096,0.69,147.845,243667
0ozd432IdkUR3ItM8ieKt0,Point of No Return,Exposé,48,2OWjaLUFuZ6sMzKmV9si4W,Exposure,1987,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.6,0.814,0,-9.411,1,0.0415,0.00342,0.00209,0.0605,0.873,120.037,207867
2fLL9lFVduAN0QHgbQ5oSV,Gemini,Sponge Cola,49,4Jfm8pzDGoeDqWKf6Q5qO6,Palabas & Transit Collection,2013,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.414,0.525,6,-7.549,1,0.0292,0.506,0.000332,0.132,0.177,148.283,212693
5GZX9ZUelthrP6ONs88jLd,Pew Da Pow,Corx,21,3ckBb5f5ZFdgzZL4FT3RB7,Pew Da Pow,2020-01-10,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.892,0.535,3,-3.42,0,0.147,0.00211,0.0136,0.1,0.446,128.037,169687
1dVbC0XoM4VxpDkrv1tcjf,Catching Fire,Ryos,44,4HMuUkqnzXtG4c9CVe0WiR,Catching Fire,2020-01-10,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.63,0.906,3,-4.877,0,0.155,0.0776,2.09e-06,0.175,0.343,128.096,204375
5l8AUgBTWuOECwVgYtaUyE,Endless Summer,Cashae,56,7zygyMUltFYOvHoT3NOTsj,Endless Summer,2019-07-12,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.625,0.719,4,-5.541,1,0.0612,0.048,0.0,0.0668,0.326,101.091,202072
4CpKEkdGbOJV51cSvx7SoG,Controlla,Drake,62,0G1ffjfFuTUTVjDrVdLimH,Views,2016-05-13,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.611,0.468,10,-11.084,0,0.179,0.0781,0.0,0.101,0.349,92.092,245227
2Qmkg3JVW6e0w55HQudjSW,The Root,D'Angelo,42,2lO9yuuIDgBpSJzxTh3ai8,Voodoo,2000-01-01,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.866,0.41,0,-7.348,1,0.457,0.498,0.00019,0.0933,0.704,80.194,393107
5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,72,0nW0w37lrQ87k7PLZvC4qJ,Tell Me I'm Pretty,2015-12-18,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000453,0.0992,0.298,77.861,225973
0EqtsCvcDjEz6svFsaV5HN,Save Me,Aimee Mann,56,6jbjx0LGKl11H6UtrgS2nV,Magnolia (Music from the Motion Picture),1999-12-07,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493
4K2Tu79vpqrLNyDVtCvBNR,"Mama, I'm Coming Home",Ozzy Osbourne,21,0el3EEf66jesDme98lUMCA,The Essential Ozzy Osbourne,2003-02-11,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.258,0.752,8,-4.135,1,0.0306,0.0019,0.0,0.0851,0.275,139.529,251733
5UqivtkoiPTXrJu6GIt1mh,No Right To Love You - Acoustic,Rhys Lewis,71,2lt7XcZlOjyu6tEtrKs24z,No Right To Love You (Acoustic),2018-05-18,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,229557
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,73,4jd0qgZ4gaHW6b0lgpZKWk,Trapt,2002-11-05,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,285570
1nSPlJY53DG3avK6UfpDpZ,Jeremías 17-5,Canserbero,68,27xqCLyTHom0wyjtw08K12,Muerte,2012,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.644,0.791,5,-4.587,1,0.273,0.157,0.0,0.314,0.408,91.753,318328
22mhfCPBE5YzXWYekGJUdS,Ridin' Dirty,UGK,33,4jTPQq9PSlKMOm1yLx2ATN,Ridin' Dirty,1996-07-30,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.733,0.531,11,-11.217,0,0.326,0.13,0.0,0.354,0.378,171.632,332627
0P5lXk4fg0682IgDyK7GFM,I'm Blue - Club Mix,Kush Kush,65,785itgCjNtYOiRpu1SIDoo,I'm Blue (Club Mixes),2019-09-13,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.735,0.915,0,-5.082,0,0.0475,0.0456,0.000152,0.238,0.615,124.007,150000
6gZg7qAorMjHKyrOmrLzaB,100% Pure Love - Spencer & Hill Remix,Selda,0,0ND6P6sgVRsxmVsP3kG70n,100% Pure Love,2008-12-08,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.789,0.909,5,-6.487,1,0.17,0.00795,0.102,0.0781,0.427,128.027,379112
4X2caEGywKxXKGImqNkBmt,If You're Gonna Lie,FLETCHER,16,3HJzsf1y8Z3HX2qa1lcsa9,If You're Gonna Lie,2019-04-26,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.671,0.763,8,-5.877,1,0.305,0.607,2.16e-05,0.495,0.469,149.87,203113
2lffRiAET2Xt6BNb4EmkS2,80's Comedown Machine,The Strokes,53,4WnkQO4xD9ljQooB3VIxCV,Comedown Machine,2013-03-22,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,298613
6Lhr0nv8Rw2un1DLqvKzSq,Despair,Christopher Needle,20,37U2UqABShCuuCL4vQo8At,Exile,2019-12-18,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.685,0.386,0,-10.854,1,0.0325,0.132,0.000115,0.09,0.118,124.962,165717
0ELVXVHz8aPgwLySfkDn8e,Hey Ya,Obadiah Parker,3,4xjHVgg9DgYhV1UVJhDlKO,Obadiah Parker Live,2007-01-01,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.574,0.489,4,-6.962,1,0.0298,0.578,0.0,0.121,0.572,155.942,267599
7gVC9FXLXlMla0p34PEhFI,1441,KASIMIR1441,55,4No9ZoGN9hEzxLDOYkZohj,1441 / T-Shirt,2019-12-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.851,0.824,6,-11.866,0,0.291,0.326,0.0,0.231,0.649,139.945,83128
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,82,6pEhppkTzrKKGkQw4fNqOD,Alocao (With Bad Gyal),2019-10-24,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-06,0.106,0.699,178.005,209320
0C5X8RJXZNuGO2CfQJumb5,The Violence,Asking Alexandria,67,1Uj57vCDZBtTZZegrNwDdp,The Violence,2019-07-11,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.646,0.851,8,-4.22,0,0.0662,0.00618,0.0,0.629,0.333,129.918,208396
6ekeactpFOI9b9NzwWDDb9,Forward Backward,Max Keeble,40,24SZva5P5IKIM7XHlNk4cv,Titled Gully,2019-12-10,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.717,0.472,9,-11.145,0,0.0467,0.787,0.441,0.29,0.786,79.982,156000
6TCk1yecQRDU5sXG3vjTYj,This Is Living,Hillsong Young & Free,51,7h7W5MDYWmSYGSAag53umc,This Is Living,2015-01-13,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.633,0.856,1,-4.934,0,0.0736,0.00375,0.0,0.136,0.825,128.013,210480
2wuDt464E6oTVNHq48fEVP,So It Goes,Caj Morgan,41,1SI5H6ma3o0YmKj2zFykMK,So It Goes,2019-12-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.63,0.739,2,-4.266,1,0.0335,0.146,3.22e-05,0.116,0.761,128.028,165938
2uD8iz9c0XXDFwYgLJez1A,Mírame,Daddy Yankee,56,1ZMCSHMd585PRKoaPPVRFd,Academia de Baile (Salsa - Reggaeton - Tango),2010-09-09,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.794,0.749,10,-7.926,0,0.101,0.19,0.0,0.11,0.728,96.032,235640
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,85,2m9Vuc9Q19qhSm6RQmBgsR,Soltera (Remix),2019-05-10,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,266087
00PXizG9xlUNINeqADlh96,La Vida Es Una (feat. Pitbull),Lil Jon,32,3cCHJUudO5m6NxPwqt0NMV,La Vida Es Una (feat. Pitbull),2016-12-16,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.742,0.921,9,-3.661,1,0.211,0.00409,0.0,0.215,0.604,126.04,180591
43MBa6HQj2PhJNmF1eYxrc,It Will Feel,Saco,51,4mTzezatFBCJOr8s2QJrRY,It Will Feel,2019-09-27,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.719,0.653,8,-6.493,1,0.0254,0.291,0.00018,0.121,0.438,116.93,194359
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2014 Remaster,Black Sabbath,66,6r7LZXAVueS5DqdrvXJJK7,Paranoid (2014 Remaster),1970-09-18,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.336,0.792,9,-10.875,1,0.0848,0.00349,0.00178,0.0437,0.425,155.588,355304
7uyWFXp842IIc6GzFIUDvA,Wait For The Blackout,White Lion,43,2eeIIRG9K6MST0GvnTg0za,Anthology: '83 - '89,2006-06-20,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.2,0.791,2,-7.593,1,0.0621,0.00131,0.0,0.155,0.233,150.136,295427
4bnNwCbIo9vxlIpu88KV0K,Der Mussolini - 1998 - Remaster,DAF,2,2nQmZO698ZhHOkxUaCZPJS,Alles Ist Gut,1981-03,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.593,0.796,6,-9.404,1,0.0318,0.124,0.494,0.116,0.867,156.308,235107
3xmJo7JydhDml7GAS9YTcN,Death & Desire (feat. Harrison),Knife Party,64,3Gnp75gdbUn4ygyXRJw8GM,Lost Souls EP,2019-07-18,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.617,0.964,7,-3.396,0,0.04,0.0011,0.488,0.186,0.379,124.99,237947
7jZN1zPbCfujEntIWp0UuU,Butterfly (with Herbie Hancock),Kimiko Kasai,20,2xbDI0ItU5LUmk2HvFKUcw,Butterfly (with Herbie Hancock),1979,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.544,0.23,5,-18.285,0,0.0427,0.511,0.39,0.291,0.539,107.09,372307
2fzKLDa3YlAJ1Qkkxm5ZqH,Things We Do For Love,Horace Brown,34,7mTHBGzO1TsYZv5yAd89v1,Horace Brown,1996-01-01,New Jack Swing -late 80's & early 90's Hip Hop and R&B,30z5uGyqurJn0NtkZ9e8BT,r&b,new jack swing,0.798,0.532,7,-8.892,1,0.0461,0.0584,0.0,0.0445,0.786,93.931,297760
7einafMX858EoeJpqpzz7R,Captain Tyin Knots VS Mr Walkway (No Way),Sleeping With Sirens,38,0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.382,0.941,9,-5.427,1,0.163,1.45e-05,0.0,0.225,0.466,178.062,202960
3t9seJl7Y0B556M2ndthl1,All I Had To Lose (feat. Mark Morales),Mark Morton,44,3pvMWJSHWaSjFMDkk93JAE,All I Had To Lose (feat. Mark Morales),2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.328,0.232,9,-16.28,0,0.0339,0.419,0.0,0.11,0.412,149.444,195700
4w3InOZmItJiSlhnkr3lv6,Never Alone,Felix Jaehn,67,3MdfIe4hKDL59tOpVwC7DW,Never Alone,2019-09-27,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.675,0.827,8,-4.793,0,0.038,0.0559,2.46e-06,0.126,0.446,125.988,176594
6OFSRKtC7tAJZzFjUr1MKE,Deuboukéhi,MZ,33,0hqrAd9SsmyfT2hYPZ6kWF,La dictature,2016-04-22,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.553,0.697,4,-5.013,0,0.352,0.181,0.0,0.148,0.477,129.802,269960
3uLQs2moLebXGnWMHsxmZI,Krypton,Ummet Ozcan,45,6XwQ9GovopBQltFG7kOQ3E,Krypton,2018-03-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.595,0.965,6,-4.462,0,0.0407,0.00367,0.789,0.375,0.0396,127.992,244219
1bAvtmTl0F9loyz9AwPwp7,Losers,The Weeknd,62,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0.666,0.485,0,-9.85,0,0.0527,0.0355,0.000603,0.504,0.288,91.009,281147
0rI56S1biB0efYypn7eNpP,Kill For You,Skylar Grey,50,0CQMTyHzmWKAhY9TV4Zqqc,Natural Causes,2016-09-23,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.67,0.8,4,-5.933,0,0.297,0.151,3.47e-06,0.613,0.268,95.693,291667
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,84,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000
520tzZUTVcjEmxiTjYNj7y,Some Day One Day - Remastered 2011,Queen,33,0NouBnbXRJKFWzm9LwCW0K,Queen II (2011 Remaster),1974-03-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.337,0.573,2,-13.872,1,0.0364,0.265,0.0151,0.0792,0.699,117.597,262200
1L4WaFZD3tuXbUCMO3gSWP,Kaloli,HONÜ,18,7k0jRMm3Rj181Zxkoru79i,Hilo,2020-01-10,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.808,0.381,7,-8.784,0,0.0335,0.633,0.9,0.315,0.14,95.041,225789
3e9iivPr1NZ0ivSGgTdvn4,Atmosphere,Kaskade,19,2EeOZAneVingnsvfx0JIV5,Atmosphere,2013-09-09,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.585,0.77,3,-4.604,1,0.0396,0.0227,5.6e-06,0.0692,0.393,122.987,231453
7yOv1YISwpujFFQm6blOts,Grip - Alternative Version,Seeb,60,3zNQ4jV4bWXdIBnJZemCHI,Grip (Alternative Version),2019-03-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.53,0.444,0,-9.779,0,0.0338,0.669,0.0,0.142,0.165,122.917,233105
492edpLhOflovry0RJRQ4J,Unbelievable,Andrew Roman,47,5DRtnXvDNb7eYZgyb7dTJy,Unbelievable,2019-12-06,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.741,0.565,5,-6.621,0,0.0426,0.497,0.0,0.067,0.566,105.116,233143
6lvaLDCPjbxhC8EmNVHfIO,Dig,Arrested Youth,55,3sNTCjyuwEF5suVqmIx2Yg,Sobville (Episode I),2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068,174780
4aAtZsGjzdMfWSKh5DM4sI,Kylie Jenner,Derek,54,6zQz7pCRhxSTMokAXIM8bu,Kylie Jenner,2019-04-05,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.869,0.666,8,-5.098,1,0.328,0.0387,0.0,0.356,0.388,140.018,121895
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
0MpsyFvt1KaxNYBYw2aanq,Hey Moon,John Maus,54,6lfo4f2EW26I06q2cIMPof,We Must Become the Pitiless Censors of Ourselves,2011-06-28,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,248707
04ru45txpYrAEUE4wc8V33,Feel The Rush - Juelzz Radio Edit,Ingenia,12,5P1b8HQWFCvtUvbw0zkJGX,Feel The Rush (Juelzz Remix),2014-09-17,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.649,0.936,1,-3.542,1,0.045,0.00599,0.0141,0.379,0.482,128.01,212542
5KPMBOvLbP4eMRPHKv3pP0,Krack! - Original Mix,MOTi,0,28iFheQhObx3PSOkpyNdSP,Krack!,2013-03-08,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.755,0.9,11,-4.573,1,0.168,0.0141,0.153,0.0905,0.164,128.028,297187
2lXWzWUVCwM9F3oBqeQdMK,Lord I Need You Now,Cynthia Jones,4,77EiKFk6axcdKp31cojgPX,Journey Of Soul,2011-08-29,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.798,0.343,8,-11.58,0,0.208,0.557,7.74e-05,0.0886,0.769,168.046,191520
6gWN49vPb0J0Rxesdvh5sv,Face Down,Mustard,0,69dhkS3torS9VLFtAko6qo,10 Summers,2014-08-11,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.769,0.676,2,-9.038,1,0.343,0.0459,0.0,0.111,0.704,96.976,267227
3u6A33KtGqfk2JYm0YmiYu,Tepid Soul,Poppy Ajudha,34,1nzR2fUzdV48DupcY3nEsH,Tepid Soul,2017-11-24,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.575,0.497,11,-8.592,0,0.0449,0.0943,2.98e-05,0.0948,0.423,93.625,227510
5Zjge6yCThuBMdnJdOBp9A,Easy Breezy,chelmico,42,2vkXnSLOX1bp1Ue7ZWJ6T4,Easy Breezy,2020-01-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.655,0.993,2,-2.026,1,0.0862,0.507,0.0,0.392,0.62,93.021,208376
0M9mH33xccGM4ITZIGwX2H,Need Somebody To Talk To,Sexton,42,7pXS1210AXPkd4722GxNYu,Lost My Heart In Hollywood: Chapter 3,2019-12-20,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.436,0.599,9,-6.814,0,0.0941,0.637,2.68e-06,0.105,0.0861,195.906,142041
